Hotel_ID;Hotel_Location;Hotel_Location_Category;Number_Of_Rooms;Hotel_Size;Hotel_Size_Category;Product_ID;Customer_Income_Level;Income_Level_Category;Booking_Date_Adjusted;Check_In_Date_Adjusted;Check_Out_Date_Adjusted;Distribution_Channel_number;Distribution_Channel;Advance_Purchase_Adjusted;Party_Size;Party_Size_Description;Party_Size_Category;Length_of_Stay_Adjusted;Nightly_Rate_Category;Nightly_Rate;Total_Revenue;Rate_number;Rate_number_description;Room_Type_number;Room_Type_number_description;Merge_Indicator;Membership_Status;VIP_Membership_Status
1;Urban/Downtown;1;670;Big;3;1;High;3;23/03/2007;06/04/2007;07/04/2007;1;CRO/Hotel;14;1;Single;1;1;4;399;399;2;Rack Rate - Unrestricted Rate;3; Suites;1;0;0
1;Urban/Downtown;1;670;Big;3;12;High;3;12/03/2007;06/04/2007;08/04/2007;3;WEB;25;3;Triple;3;2;3;297;594;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;1;3;1
1;Urban/Downtown;1;670;Big;3;1;High;3;23/03/2007;06/04/2007;09/04/2007;1;CRO/Hotel;14;2;Double;2;3;4;399;1197;2;Rack Rate - Unrestricted Rate;3; Suites;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;27/03/2007;03/04/2007;04/04/2007;2;GDS;7;1;Single;1;1;4;359;359;2;Rack Rate - Unrestricted Rate;4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;6;High;3;05/03/2007;03/04/2007;04/04/2007;2;GDS;29;1;Single;1;1;4;329;329;2;Rack Rate - Unrestricted Rate;5; Queen Rooms;1;0;0
1;Urban/Downtown;1;670;Big;3;6;High;3;20/03/2007;03/04/2007;06/04/2007;1;CRO/Hotel;14;1;Single;1;3;4;549;1647;2;Rack Rate - Unrestricted Rate;3; Suites;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;21/03/2007;03/04/2007;04/04/2007;2;GDS;13;1;Single;1;1;4;379;379;2;Rack Rate - Unrestricted Rate;4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;8;High;3;02/03/2007;06/04/2007;12/04/2007;3;WEB;35;2;Double;2;6;4;333;1998;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;23/03/2007;30/03/2007;05/04/2007;2;GDS;7;1;Single;1;6;3;289;1734;2;Rack Rate - Unrestricted Rate;4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;3;High;3;26/03/2007;01/04/2007;04/04/2007;3;WEB;6;4;Quad;4;3;4;349;1047;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
1;Urban/Downtown;1;670;Big;3;6;High;3;05/03/2007;03/04/2007;04/04/2007;2;GDS;29;1;Single;1;1;4;329;329;2;Rack Rate - Unrestricted Rate;5; Queen Rooms;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;26/03/2007;04/04/2007;05/04/2007;3;WEB;9;1;Single;1;1;4;379;379;2;Rack Rate - Unrestricted Rate;2; King Room;1;1;0
1;Urban/Downtown;1;670;Big;3;1;High;3;14/03/2007;04/04/2007;05/04/2007;3;WEB;21;3;Triple;3;1;3;297;297;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;15/03/2007;30/03/2007;04/04/2007;2;GDS;15;1;Single;1;5;4;323;1615;2;Rack Rate - Unrestricted Rate;4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;14/03/2007;31/03/2007;04/04/2007;1;CRO/Hotel;17;2;Double;2;4;4;339;1356;2;Rack Rate - Unrestricted Rate;2; King Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;22/03/2007;03/04/2007;05/04/2007;3;WEB;12;1;Single;1;2;4;379;758;2;Rack Rate - Unrestricted Rate;2; King Room;1;1;0
1;Urban/Downtown;1;670;Big;3;12;High;3;11/03/2007;06/04/2007;08/04/2007;3;WEB;26;2;Double;2;2;3;297;594;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;1;1;0
1;Urban/Downtown;1;670;Big;3;3;High;3;02/03/2007;05/04/2007;08/04/2007;3;WEB;34;5;Quad;4;3;4;324;972;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;1;0;0
1;Urban/Downtown;1;670;Big;3;6;High;3;29/03/2007;04/04/2007;05/04/2007;2;GDS;6;1;Single;1;1;4;389;389;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;21/03/2007;06/04/2007;07/04/2007;1;CRO/Hotel;16;2;Double;2;1;3;299;299;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;5;High;3;04/03/2007;06/04/2007;10/04/2007;1;CRO/Hotel;33;1;Single;1;4;4;329;1316;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;2;1
1;Urban/Downtown;1;670;Big;3;1;High;3;11/03/2007;03/04/2007;09/04/2007;3;WEB;23;4;Quad;4;6;3;297;1782;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;6;High;3;30/03/2007;01/04/2007;04/04/2007;3;WEB;2;2;Double;2;3;4;369;1107;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;2;High;3;31/03/2007;04/04/2007;05/04/2007;3;WEB;4;1;Single;1;1;4;389;389;2;Rack Rate - Unrestricted Rate;5; Queen Rooms;1;0;0
1;Urban/Downtown;1;670;Big;3;6;High;3;05/03/2007;03/04/2007;04/04/2007;2;GDS;29;1;Single;1;1;4;329;329;2;Rack Rate - Unrestricted Rate;5; Queen Rooms;1;0;0
1;Urban/Downtown;1;670;Big;3;6;High;3;21/03/2007;06/04/2007;07/04/2007;2;GDS;16;2;Double;2;1;3;299;299;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;5;High;3;15/03/2007;05/04/2007;10/04/2007;1;CRO/Hotel;21;2;Double;2;5;4;359;1795;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
1;Urban/Downtown;1;670;Big;3;4;High;3;29/03/2007;02/04/2007;05/04/2007;2;GDS;4;1;Single;1;3;4;369;1107;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;5;High;3;15/03/2007;30/03/2007;04/04/2007;2;GDS;15;1;Single;1;5;4;363;1815;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;23/03/2007;02/04/2007;04/04/2007;2;GDS;10;1;Single;1;2;4;389;778;2;Rack Rate - Unrestricted Rate;4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;2;High;3;05/03/2007;04/04/2007;05/04/2007;3;WEB;30;4;Quad;4;1;3;297;297;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;1;0
1;Urban/Downtown;1;670;Big;3;4;High;3;31/03/2007;07/04/2007;09/04/2007;1;CRO/Hotel;7;3;Triple;3;2;4;489;978;2;Rack Rate - Unrestricted Rate;3; Suites;1;1;0
1;Urban/Downtown;1;670;Big;3;1;High;3;01/03/2007;09/04/2007;15/04/2007;1;CRO/Hotel;39;2;Double;2;6;4;399;2394;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;4;High;3;21/03/2007;07/04/2007;08/04/2007;1;CRO/Hotel;17;2;Double;2;1;3;217;217;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
1;Urban/Downtown;1;670;Big;3;11;High;3;09/03/2007;08/04/2007;09/04/2007;3;WEB;30;1;Single;1;1;3;239;239;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;31/03/2007;10/04/2007;14/04/2007;1;CRO/Hotel;10;2;Double;2;4;4;399;1596;2;Rack Rate - Unrestricted Rate;2; King Room;1;3;1
1;Urban/Downtown;1;670;Big;3;1;High;3;13/03/2007;07/04/2007;09/04/2007;2;GDS;25;1;Single;1;2;3;269;538;2;Rack Rate - Unrestricted Rate;4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;10/03/2007;07/04/2007;08/04/2007;3;WEB;28;2;Double;2;1;3;216;216;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;1;0
1;Urban/Downtown;1;670;Big;3;6;High;3;29/03/2007;09/04/2007;11/04/2007;1;CRO/Hotel;11;1;Single;1;2;4;449;898;2;Rack Rate - Unrestricted Rate;3; Suites;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;30/03/2007;09/04/2007;10/04/2007;1;CRO/Hotel;10;2;Double;2;1;4;359;359;2;Rack Rate - Unrestricted Rate;2; King Room;1;1;0
1;Urban/Downtown;1;670;Big;3;1;High;3;30/03/2007;09/04/2007;11/04/2007;1;CRO/Hotel;10;1;Single;1;2;4;359;718;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;07/03/2007;10/04/2007;12/04/2007;3;WEB;34;1;Single;1;2;4;360;720;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;5;High;3;27/03/2007;07/04/2007;08/04/2007;1;CRO/Hotel;11;2;Double;2;1;4;349;349;2;Rack Rate - Unrestricted Rate;3; Suites;1;0;0
1;Urban/Downtown;1;670;Big;3;4;High;3;27/03/2007;07/04/2007;08/04/2007;1;CRO/Hotel;11;2;Double;2;1;3;279;279;2;Rack Rate - Unrestricted Rate;5; Queen Rooms;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;30/03/2007;09/04/2007;10/04/2007;1;CRO/Hotel;10;2;Double;2;1;4;359;359;2;Rack Rate - Unrestricted Rate;2; King Room;1;1;0
1;Urban/Downtown;1;670;Big;3;5;High;3;20/03/2007;08/04/2007;09/04/2007;2;GDS;19;1;Single;1;1;4;309;309;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;18/03/2007;15/04/2007;16/04/2007;3;WEB;28;1;Single;1;1;3;270;270;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;3;2
1;Urban/Downtown;1;670;Big;3;4;High;3;25/03/2007;07/04/2007;08/04/2007;3;WEB;13;12;Quad;4;1;4;489;489;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
1;Urban/Downtown;1;670;Big;3;2;High;3;26/03/2007;07/04/2007;09/04/2007;1;CRO/Hotel;12;2;Double;2;2;3;279;558;2;Rack Rate - Unrestricted Rate;2; King Room;1;3;0
1;Urban/Downtown;1;670;Big;3;1;High;3;29/03/2007;09/04/2007;11/04/2007;1;CRO/Hotel;11;1;Single;1;2;4;349;698;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;29/03/2007;09/04/2007;12/04/2007;1;CRO/Hotel;11;1;Single;1;3;4;549;1647;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;3;High;3;30/03/2007;08/04/2007;09/04/2007;3;WEB;9;2;Double;2;1;4;319;319;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;10;High;3;04/03/2007;07/04/2007;09/04/2007;1;CRO/Hotel;34;1;Single;1;2;3;243;486;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;2;0
1;Urban/Downtown;1;670;Big;3;4;High;3;05/03/2007;06/04/2007;10/04/2007;3;WEB;32;2;Double;2;4;3;297;1188;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;1;0
1;Urban/Downtown;1;670;Big;3;8;High;3;19/03/2007;09/04/2007;10/04/2007;1;CRO/Hotel;21;1;Single;1;1;4;499;499;2;Rack Rate - Unrestricted Rate;3; Suites;1;0;0
1;Urban/Downtown;1;670;Big;3;6;High;3;20/03/2007;08/04/2007;09/04/2007;2;GDS;19;1;Single;1;1;3;249;249;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;3;High;3;27/03/2007;07/04/2007;08/04/2007;1;CRO/Hotel;11;1;Single;1;1;3;279;279;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;16/03/2007;06/04/2007;09/04/2007;1;CRO/Hotel;21;1;Single;1;3;4;399;1197;2;Rack Rate - Unrestricted Rate;3; Suites;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;01/03/2007;07/04/2007;10/04/2007;3;WEB;37;3;Triple;3;3;3;216;648;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;04/03/2007;06/04/2007;10/04/2007;2;GDS;33;2;Double;2;4;4;329;1316;2;Rack Rate - Unrestricted Rate;4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;5;High;3;16/03/2007;05/04/2007;09/04/2007;1;CRO/Hotel;20;2;Double;2;4;4;379;1516;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;27/03/2007;07/04/2007;08/04/2007;1;CRO/Hotel;11;1;Single;1;1;3;249;249;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;3;High;3;06/03/2007;12/04/2007;15/04/2007;3;WEB;37;2;Double;2;3;4;360;1080;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";5; Queen Rooms;1;2;1
1;Urban/Downtown;1;670;Big;3;26;High;3;22/03/2007;13/04/2007;14/04/2007;3;WEB;22;2;Double;2;1;4;479;479;2;Rack Rate - Unrestricted Rate;3; Suites;1;3;1
1;Urban/Downtown;1;670;Big;3;3;High;3;22/03/2007;12/04/2007;15/04/2007;1;CRO/Hotel;21;3;Triple;3;3;4;399;1197;2;Rack Rate - Unrestricted Rate;2; King Room;1;2;1
1;Urban/Downtown;1;670;Big;3;1;High;3;28/03/2007;10/04/2007;11/04/2007;2;GDS;13;1;Single;1;1;4;399;399;2;Rack Rate - Unrestricted Rate;4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;27/03/2007;12/04/2007;14/04/2007;2;GDS;16;1;Single;1;2;4;399;798;2;Rack Rate - Unrestricted Rate;4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;27/03/2007;12/04/2007;14/04/2007;2;GDS;16;1;Single;1;2;4;399;798;2;Rack Rate - Unrestricted Rate;4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;24/03/2007;07/04/2007;09/04/2007;2;GDS;14;1;Single;1;2;3;279;558;2;Rack Rate - Unrestricted Rate;4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;4;High;3;06/03/2007;02/04/2007;09/04/2007;3;WEB;27;2;Double;2;7;4;324;2268;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;30/03/2007;10/04/2007;11/04/2007;3;WEB;11;1;Single;1;1;4;399;399;2;Rack Rate - Unrestricted Rate;2; King Room;1;3;1
1;Urban/Downtown;1;670;Big;3;5;High;3;03/03/2007;04/04/2007;10/04/2007;3;WEB;32;4;Quad;4;6;4;324;1944;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;1;2;0
1;Urban/Downtown;1;670;Big;3;1;High;3;21/03/2007;09/04/2007;11/04/2007;2;GDS;19;1;Single;1;2;4;399;798;2;Rack Rate - Unrestricted Rate;4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;29/03/2007;10/04/2007;11/04/2007;3;WEB;12;1;Single;1;1;4;399;399;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;7;High;3;07/03/2007;09/04/2007;11/04/2007;3;WEB;33;1;Single;1;2;4;396;792;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;1;1;0
1;Urban/Downtown;1;670;Big;3;2;High;3;23/03/2007;10/04/2007;11/04/2007;1;CRO/Hotel;18;1;Single;1;1;4;399;399;2;Rack Rate - Unrestricted Rate;2; King Room;1;3;1
1;Urban/Downtown;1;670;Big;3;2;High;3;30/03/2007;13/04/2007;15/04/2007;3;WEB;14;1;Single;1;2;3;269;538;2;Rack Rate - Unrestricted Rate;2; King Room;1;3;1
1;Urban/Downtown;1;670;Big;3;1;High;3;07/03/2007;12/04/2007;15/04/2007;1;CRO/Hotel;36;1;Single;1;3;4;360;1080;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";5; Queen Rooms;0;2;1
1;Urban/Downtown;1;670;Big;3;2;High;3;21/03/2007;10/04/2007;11/04/2007;3;WEB;20;1;Single;1;1;4;399;399;2;Rack Rate - Unrestricted Rate;2; King Room;1;3;2
1;Urban/Downtown;1;670;Big;3;4;High;3;21/03/2007;08/04/2007;10/04/2007;3;WEB;18;1;Single;1;2;4;319;638;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;13;High;3;04/03/2007;06/04/2007;09/04/2007;1;CRO/Hotel;33;1;Single;1;3;3;243;729;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;2;0
1;Urban/Downtown;1;670;Big;3;7;High;3;23/03/2007;12/04/2007;15/04/2007;1;CRO/Hotel;20;1;Single;1;3;4;399;1197;2;Rack Rate - Unrestricted Rate;5; Queen Rooms;1;0;0
1;Urban/Downtown;1;670;Big;3;6;High;3;27/03/2007;10/04/2007;11/04/2007;2;GDS;14;1;Single;1;1;4;399;399;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;28/03/2007;09/04/2007;11/04/2007;3;WEB;12;1;Single;1;2;4;399;798;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;6;High;3;29/03/2007;10/04/2007;11/04/2007;2;GDS;12;1;Single;1;1;4;399;399;2;Rack Rate - Unrestricted Rate;2; King Room;1;1;0
1;Urban/Downtown;1;670;Big;3;5;High;3;07/03/2007;08/04/2007;09/04/2007;2;GDS;32;1;Single;1;1;3;299;299;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;13/03/2007;12/04/2007;13/04/2007;1;CRO/Hotel;30;3;Triple;3;1;4;449;449;2;Rack Rate - Unrestricted Rate;2; King Room;1;3;1
1;Urban/Downtown;1;670;Big;3;3;High;3;12/03/2007;10/04/2007;15/04/2007;1;CRO/Hotel;29;1;Single;1;5;4;429;2145;2;Rack Rate - Unrestricted Rate;2; King Room;1;3;1
1;Urban/Downtown;1;670;Big;3;1;High;3;16/03/2007;11/04/2007;12/04/2007;1;CRO/Hotel;26;1;Single;1;1;4;469;469;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;25;High;3;10/03/2007;06/04/2007;10/04/2007;3;WEB;27;2;Double;2;4;4;329;1316;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
1;Urban/Downtown;1;670;Big;3;6;High;3;30/03/2007;09/04/2007;11/04/2007;2;GDS;10;1;Single;1;2;4;379;758;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;13;High;3;08/03/2007;06/04/2007;10/04/2007;1;CRO/Hotel;29;1;Single;1;4;3;297;1188;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;8;High;3;23/03/2007;10/04/2007;11/04/2007;1;CRO/Hotel;18;1;Single;1;1;4;399;399;2;Rack Rate - Unrestricted Rate;4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;13;High;3;08/03/2007;06/04/2007;10/04/2007;1;CRO/Hotel;29;1;Single;1;4;3;297;1188;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;2;High;3;20/03/2007;10/04/2007;12/04/2007;1;CRO/Hotel;21;1;Single;1;2;4;399;798;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;6;High;3;30/03/2007;09/04/2007;11/04/2007;2;GDS;10;1;Single;1;2;4;379;758;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;6;High;3;30/03/2007;09/04/2007;11/04/2007;2;GDS;10;1;Single;1;2;4;379;758;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;5;High;3;30/03/2007;14/04/2007;17/04/2007;1;CRO/Hotel;15;1;Single;1;3;4;509;1527;2;Rack Rate - Unrestricted Rate;3; Suites;1;0;0
1;Urban/Downtown;1;670;Big;3;2;High;3;30/03/2007;14/04/2007;17/04/2007;1;CRO/Hotel;15;5;Quad;4;3;4;379;1137;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;5;High;3;30/03/2007;09/04/2007;11/04/2007;3;WEB;10;1;Single;1;2;4;399;798;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;3;High;3;29/03/2007;11/04/2007;14/04/2007;1;CRO/Hotel;13;2;Double;2;3;4;399;1197;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;25/03/2007;11/04/2007;12/04/2007;3;WEB;17;1;Single;1;1;4;439;439;2;Rack Rate - Unrestricted Rate;2; King Room;1;3;1
1;Urban/Downtown;1;670;Big;3;1;High;3;24/03/2007;07/04/2007;09/04/2007;2;GDS;14;1;Single;1;2;3;279;558;2;Rack Rate - Unrestricted Rate;4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;30/03/2007;10/04/2007;11/04/2007;2;GDS;11;1;Single;1;1;4;399;399;2;Rack Rate - Unrestricted Rate;4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;2;High;3;20/03/2007;10/04/2007;11/04/2007;2;GDS;21;1;Single;1;1;4;360;360;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;2;High;3;30/03/2007;13/04/2007;15/04/2007;1;CRO/Hotel;14;1;Single;1;2;3;269;538;2;Rack Rate - Unrestricted Rate;2; King Room;1;3;1
1;Urban/Downtown;1;670;Big;3;2;High;3;16/03/2007;10/04/2007;11/04/2007;2;GDS;25;1;Single;1;1;4;360;360;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;07/03/2007;14/04/2007;15/04/2007;1;CRO/Hotel;38;1;Single;1;1;3;297;297;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;0;1;0
1;Urban/Downtown;1;670;Big;3;1;High;3;29/03/2007;10/04/2007;12/04/2007;3;WEB;12;1;Single;1;2;4;399;798;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;8;High;3;05/03/2007;10/04/2007;13/04/2007;2;GDS;36;1;Single;1;3;4;360;1080;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;2;1
1;Urban/Downtown;1;670;Big;3;6;High;3;26/03/2007;10/04/2007;13/04/2007;2;GDS;15;1;Single;1;3;4;439;1317;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;2;High;3;23/03/2007;10/04/2007;12/04/2007;3;WEB;18;2;Double;2;2;4;399;798;2;Rack Rate - Unrestricted Rate;2; King Room;1;2;1
1;Urban/Downtown;1;670;Big;3;6;High;3;21/03/2007;10/04/2007;13/04/2007;2;GDS;20;1;Single;1;3;4;399;1197;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;6;High;3;08/03/2007;13/04/2007;15/04/2007;1;CRO/Hotel;36;1;Single;1;2;3;299;598;2;Rack Rate - Unrestricted Rate;5; Queen Rooms;1;0;0
1;Urban/Downtown;1;670;Big;3;6;High;3;29/03/2007;09/04/2007;11/04/2007;2;GDS;11;1;Single;1;2;4;399;798;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;3;High;3;29/03/2007;13/04/2007;15/04/2007;3;WEB;15;1;Single;1;2;3;289;578;2;Rack Rate - Unrestricted Rate;2; King Room;1;1;0
1;Urban/Downtown;1;670;Big;3;4;High;3;29/03/2007;13/04/2007;15/04/2007;3;WEB;15;6;Quad;4;2;4;489;978;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;1;0
1;Urban/Downtown;1;670;Big;3;2;High;3;29/03/2007;14/04/2007;15/04/2007;3;WEB;16;2;Double;2;1;3;289;289;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;3;1
1;Urban/Downtown;1;670;Big;3;3;High;3;06/03/2007;14/04/2007;15/04/2007;1;CRO/Hotel;39;1;Single;1;1;3;159;159;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;5;High;3;22/03/2007;13/04/2007;15/04/2007;1;CRO/Hotel;22;2;Double;2;2;3;289;578;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;26/03/2007;11/04/2007;12/04/2007;2;GDS;16;1;Single;1;1;4;439;439;2;Rack Rate - Unrestricted Rate;2; King Room;1;3;1
1;Urban/Downtown;1;670;Big;3;3;High;3;29/03/2007;13/04/2007;15/04/2007;1;CRO/Hotel;15;2;Double;2;2;3;289;578;2;Rack Rate - Unrestricted Rate;2; King Room;1;2;1
1;Urban/Downtown;1;670;Big;3;2;High;3;23/03/2007;14/04/2007;17/04/2007;2;GDS;22;2;Double;2;3;3;261;783;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;2;High;3;23/03/2007;14/04/2007;17/04/2007;2;GDS;22;2;Double;2;3;3;261;783;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;22/03/2007;13/04/2007;14/04/2007;3;WEB;22;2;Double;2;1;3;243;243;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;1;0
